link
https://pt.wikipedia.org/wiki/Nome_art%C3%ADstico
https://pt.wikipedia.org/wiki/St._Joseph_(Missouri)
https://pt.wikipedia.org/wiki/17_de_outubro
https://pt.wikipedia.org/wiki/1972
https://pt.wikipedia.org/wiki/Rap
https://pt.wikipedia.org/wiki/Compositor
https://pt.wikipedia.org/wiki/Produtor_musical
https://pt.wikipedia.org/wiki/Ator
https://pt.wikipedia.org/wiki/Estadunidense
https://pt.wikipedia.org/wiki/The_Slim_Shady_LP
https://pt.wikipedia.org/wiki/Grammy_Award_de_Melhor_%C3%81lbum_de_Rap
https://pt.wikipedia.org/wiki/The_Marshall_Mathers_LP
https://pt.wikipedia.org/wiki/Shady_Records
https://pt.wikipedia.org/wiki/D12
https://pt.wikipedia.org/wiki/The_Eminem_Show
https://pt.wikipedia.org/wiki/Grammy_Awards
https://pt.wikipedia.org/wiki/Oscar_de_melhor_can%C3%A7%C3%A3o_original
https://pt.wikipedia.org/wiki/Lose_Yourself
https://pt.wikipedia.org/wiki/8_Mile
https://pt.wikipedia.org/wiki/Hip_hop
https://pt.wikipedia.org/wiki/Encore_(%C3%A1lbum_de_Eminem)
https://pt.wikipedia.org/wiki/Relapse
https://pt.wikipedia.org/wiki/Nielsen_SoundScan
https://pt.wikipedia.org/wiki/Lista_de_recordistas_de_vendas_de_discos_nos_EUA
https://pt.wikipedia.org/wiki/RIAA
https://pt.wikipedia.org/wiki/Lista_de_recordistas_de_vendas_de_discos
https://pt.wikipedia.org/wiki/Recovery_(%C3%A1lbum_de_Eminem)
https://pt.wikipedia.org/wiki/Love_the_Way_You_Lie
https://pt.wikipedia.org/wiki/VH1
https://pt.wikipedia.org/wiki/Rolling_Stone
https://pt.wikipedia.org/wiki/D12
https://pt.wikipedia.org/wiki/Billboard_Top_200
https://pt.wikipedia.org/wiki/Billboard
https://pt.wikipedia.org/wiki/MTV
https://pt.wikipedia.org/wiki/St._Joseph_(Missouri)
https://pt.wikipedia.org/wiki/Missouri
https://pt.wikipedia.org/wiki/Escoceses
https://pt.wikipedia.org/wiki/Galeses
https://pt.wikipedia.org/wiki/Ingleses
https://pt.wikipedia.org/wiki/Alem%C3%A3es
https://pt.wikipedia.org/wiki/Su%C3%AD%C3%A7o
https://pt.wikipedia.org/wiki/Polacos
https://pt.wikipedia.org/wiki/Luxemburgo
https://pt.wikipedia.org/wiki/Savannah_(Missouri)
https://pt.wikipedia.org/wiki/Kansas_City_(Missouri)
https://pt.wikipedia.org/wiki/Warren_(Michigan)
https://pt.wikipedia.org/wiki/Michigan
https://pt.wikipedia.org/wiki/Detroit
https://pt.wikipedia.org/wiki/Licensed_to_Ill
https://pt.wikipedia.org/wiki/Beastie_Boys
https://pt.wikipedia.org/wiki/Hip_hop
https://pt.wikipedia.org/wiki/Pseud%C3%B4nimo
https://pt.wikipedia.org/wiki/Extended_play
https://pt.wikipedia.org/wiki/Single
https://pt.wikipedia.org/wiki/Lincoln_High_School
https://pt.wikipedia.org/wiki/Freestyle_rap
https://pt.wikipedia.org/wiki/Afro-americano
https://pt.wikipedia.org/wiki/Hip_hop_underground
https://pt.wikipedia.org/wiki/Absente%C3%ADsmo_escolar
https://pt.wikipedia.org/wiki/Suic%C3%ADdio
https://pt.wikipedia.org/wiki/Espingarda
https://pt.wikipedia.org/wiki/St._Clair_Shores
https://pt.wikipedia.org/wiki/Sal%C3%A1rio_m%C3%ADnimo
https://pt.wikipedia.org/wiki/Infinite_(%C3%A1lbum_de_Eminem)
https://pt.wikipedia.org/wiki/Web_Entertainment
https://pt.wikipedia.org/wiki/Nas
https://pt.wikipedia.org/wiki/AZ_(rapper)
https://pt.wikipedia.org/wiki/Royce_da_5%279%22
https://pt.wikipedia.org/wiki/Jimmy_Iovine
https://pt.wikipedia.org/wiki/Interscope_Records
https://pt.wikipedia.org/wiki/Rap_Olympics
https://pt.wikipedia.org/wiki/Dr._Dre
https://pt.wikipedia.org/wiki/Aftermath_Entertainment
https://pt.wikipedia.org/wiki/The_Slim_Shady_EP
https://pt.wikipedia.org/wiki/Cage_(rapper)
https://pt.wikipedia.org/wiki/Devil_Without_a_Cause
https://pt.wikipedia.org/wiki/Kid_Rock
https://pt.wikipedia.org/wiki/The_Source_(revista)
https://pt.wikipedia.org/wiki/Billboard
https://pt.wikipedia.org/wiki/Aftermath_Entertainment
https://pt.wikipedia.org/wiki/Interscope_Records
https://pt.wikipedia.org/wiki/The_Slim_Shady_LP
https://pt.wikipedia.org/wiki/Dr._Dre
https://pt.wikipedia.org/wiki/RIAA
https://pt.wikipedia.org/wiki/Guilty_Conscience
https://pt.wikipedia.org/wiki/Forgot_About_Dre
https://pt.wikipedia.org/wiki/2001_(%C3%A1lbum)
https://pt.wikipedia.org/wiki/Bitch_Please_II
https://pt.wikipedia.org/wiki/Encore/Curtains_Down
https://pt.wikipedia.org/wiki/Old_Time%27s_Sake
https://pt.wikipedia.org/wiki/Crack_a_Bottle
https://pt.wikipedia.org/wiki/The_Marshall_Mathers_LP
https://pt.wikipedia.org/wiki/Doggystyle
https://pt.wikipedia.org/wiki/Snoop_Dogg
https://pt.wikipedia.org/wiki/Oops!..._I_Did_It_Again
https://pt.wikipedia.org/wiki/Britney_Spears
https://pt.wikipedia.org/wiki/Single
https://pt.wikipedia.org/wiki/The_Real_Slim_Shady
https://pt.wikipedia.org/wiki/Christina_Aguilera
https://pt.wikipedia.org/wiki/Sexo_oral
https://pt.wikipedia.org/wiki/Fred_Durst
https://pt.wikipedia.org/wiki/Carson_Daly
https://pt.wikipedia.org/wiki/The_Way_I_Am
https://pt.wikipedia.org/wiki/My_Name_Is
https://pt.wikipedia.org/wiki/Marilyn_Manson
https://pt.wikipedia.org/wiki/Stan_(can%C3%A7%C3%A3o)
https://pt.wikipedia.org/wiki/Dido_(cantora)
https://pt.wikipedia.org/wiki/The_Slim_Shady_LP
https://pt.wikipedia.org/wiki/Rolling_Stone
https://pt.wikipedia.org/wiki/Elton_John
https://pt.wikipedia.org/wiki/Grammy_Awards
https://pt.wikipedia.org/wiki/Gay_%26_Lesbian_Alliance_Against_Defamation
https://pt.wikipedia.org/wiki/Homofobia
https://pt.wikipedia.org/wiki/Homossexualismo
https://pt.wikipedia.org/wiki/Entertainment_Weekly
https://pt.wikipedia.org/wiki/Staples_Center
https://pt.wikipedia.org/wiki/Moby
https://pt.wikipedia.org/wiki/Up_In_Smoke_Tour
https://pt.wikipedia.org/wiki/Dr._Dre
https://pt.wikipedia.org/wiki/Snoop_Dogg
https://pt.wikipedia.org/wiki/Xzibit
https://pt.wikipedia.org/wiki/Ice_Cube
https://pt.wikipedia.org/wiki/Limp_Bizkit
https://pt.wikipedia.org/wiki/The_Eminem_Show
https://pt.wikipedia.org/wiki/Without_Me
https://pt.wikipedia.org/wiki/Boy_band
https://pt.wikipedia.org/wiki/Limp_Bizkit
https://pt.wikipedia.org/wiki/Moby
https://pt.wikipedia.org/wiki/Lynne_Cheney
https://pt.wikipedia.org/wiki/Stephen_Thomas_Erlewine
https://pt.wikipedia.org/wiki/Allmusic
https://pt.wikipedia.org/wiki/The_Marshall_Mathers_LP
https://pt.wikipedia.org/wiki/L._Brent_Bozell_III
https://pt.wikipedia.org/wiki/Misoginia
https://pt.wikipedia.org/wiki/Media_Research_Center
https://pt.wikipedia.org/wiki/United_States_Secret_Service
https://pt.wikipedia.org/wiki/Presidente_dos_Estados_Unidos
https://pt.wikipedia.org/wiki/Encore_(%C3%A1lbum_de_Eminem)
https://pt.wikipedia.org/wiki/Just_Lose_It
https://pt.wikipedia.org/wiki/Michael_Jackson
https://pt.wikipedia.org/wiki/Los_Angeles
https://pt.wikipedia.org/wiki/Pepsi
https://pt.wikipedia.org/wiki/Stevie_Wonder
https://pt.wikipedia.org/wiki/Steve_Harvey
https://pt.wikipedia.org/wiki/MC_Hammer
https://pt.wikipedia.org/wiki/Madonna
https://pt.wikipedia.org/wiki/%22Weird_Al%22_Yankovic
https://pt.wikipedia.org/wiki/Lose_Yourself
https://pt.wikipedia.org/wiki/8_Mile
https://pt.wikipedia.org/wiki/Black_Entertainment_Television
https://pt.wikipedia.org/wiki/MTV
https://pt.wikipedia.org/wiki/The_Source
https://pt.wikipedia.org/wiki/25_de_outubro
https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%A3o_presidencial_dos_Estados_Unidos_(2004)
https://pt.wikipedia.org/wiki/George_W._Bush
https://pt.wikipedia.org/wiki/Lloyd_Banks
https://pt.wikipedia.org/wiki/Casa_Branca
https://pt.wikipedia.org/wiki/Curtain_Call:_The_Hits
https://pt.wikipedia.org/wiki/Aftermath_Entertainment
https://pt.wikipedia.org/wiki/Billboard_Hot_100
https://pt.wikipedia.org/wiki/RIAA
https://pt.wikipedia.org/wiki/Detroit
https://pt.wikipedia.org/wiki/Eminem_Presents:_The_Re-Up
https://pt.wikipedia.org/wiki/Shady_Records
https://pt.wikipedia.org/wiki/Bernard_Goldberg
https://pt.wikipedia.org/wiki/Bob_Herbert
https://pt.wikipedia.org/wiki/The_New_York_Times
https://pt.wikipedia.org/wiki/Estupro
https://pt.wikipedia.org/wiki/Assassinato
https://pt.wikipedia.org/wiki/The_Slim_Shady_EP
https://pt.wikipedia.org/wiki/Misoginia
https://pt.wikipedia.org/wiki/Anger_Management_Tour
https://pt.wikipedia.org/wiki/50_Cent
https://pt.wikipedia.org/wiki/G-Unit
https://pt.wikipedia.org/wiki/Lil%27_Jon
https://pt.wikipedia.org/wiki/D12
https://pt.wikipedia.org/wiki/Obie_Trice
https://pt.wikipedia.org/wiki/Nova_Iorque
https://pt.wikipedia.org/wiki/50_Cent
https://pt.wikipedia.org/wiki/Shade_45
https://pt.wikipedia.org/wiki/Interscope_Records
https://pt.wikipedia.org/wiki/Dr._Dre
https://pt.wikipedia.org/wiki/5_de_mar%C3%A7o
https://pt.wikipedia.org/wiki/Single
https://pt.wikipedia.org/wiki/We_Made_You
https://pt.wikipedia.org/wiki/Relapse
https://pt.wikipedia.org/wiki/19_de_maio
https://pt.wikipedia.org/wiki/Video_Music_Awards_de_2009
https://pt.wikipedia.org/wiki/Sacha_Baron_Cohen
https://pt.wikipedia.org/wiki/Anjo
